hotel,is_canceled,lead_time,adr,stays_total_nights,stay_length,booking_changes_cat,days_in_waiting_list_cat,customer_fidelity,lead_time_cat,adr_cat,adults,children,babies,total_guests,arrival_year,arrival_month,arrival_day,arrival_month_index,arrival_ym,market_segment,deposit_type,country,motivation,reserved_room_type,customer_type,agent,company
City Hotel,1,351,62.8,3,middle,none,none,normal,>6-months,low,2,0,0,2,2015,October,3,10,2015-10,Groups,No Deposit,PRT,work+rest,A,Transient-Party,1,NULL
City Hotel,1,351,62.8,3,middle,none,none,normal,>6-months,low,2,0,0,2,2015,October,3,10,2015-10,Groups,No Deposit,PRT,work+rest,A,Transient-Party,1,NULL
City Hotel,1,351,62.8,3,middle,none,none,normal,>6-months,low,2,0,0,2,2015,October,3,10,2015-10,Groups,No Deposit,PRT,work+rest,A,Transient-Party,1,NULL
City Hotel,1,351,62.8,3,middle,none,none,normal,>6-months,low,2,0,0,2,2015,October,3,10,2015-10,Groups,No Deposit,PRT,work+rest,A,Transient-Party,1,NULL
City Hotel,1,351,62.8,3,middle,none,none,normal,>6-months,low,2,0,0,2,2015,October,3,10,2015-10,Groups,No Deposit,PRT,work+rest,A,Transient-Party,1,NULL
City Hotel,1,351,62.8,3,middle,none,none,normal,>6-months,low,2,0,0,2,2015,October,3,10,2015-10,Groups,No Deposit,PRT,work+rest,A,Transient-Party,1,NULL
City Hotel,1,351,62.8,3,middle,none,none,normal,>6-months,low,2,0,0,2,2015,October,3,10,2015-10,Groups,No Deposit,PRT,work+rest,A,Transient-Party,1,NULL
City Hotel,1,351,62.8,3,middle,none,none,normal,>6-months,low,2,0,0,2,2015,October,3,10,2015-10,Groups,No Deposit,PRT,work+rest,A,Transient-Party,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,262,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,6,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,269,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,13,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,276,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,20,7,2015-07,Groups,No Deposit,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,283,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,July,27,7,2015-07,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,290,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,3,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,297,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,10,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,304,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,17,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,311,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,24,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,311,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,24,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
City Hotel,1,311,62,2,short,none,none,normal,>6-months,low,2,0,0,2,2015,August,24,8,2015-08,Groups,Non Refund,PRT,work+rest,A,Contract,1,NULL
